is_manipulated,manipulation_angle,online_feedback,endpoint_feedback,was_restarted,is_judged,label,too_slow,manipulation_type,rt,target_angle,reach_angle,diff_angle,target_dist,trial,id,exp_version,judgement_rt,judgement_decision_time,judgement_loc,judgement_width,judgement_score
1,15,1,1,0,1,PERTURBATION,0,ROTATION,1.13315510749817,180,-167.669325733709,12.3306742662915,70,67,msl000514,v3,0.251456499099731,3.1154375076294,-74.4864183425906,75.355531311035,1532
1,15,1,1,0,1,PERTURBATION,0,ROTATION,0.142452001571655,-90,-104.712770968201,-14.7127709682009,70,68,msl000514,v3,0.561259508132935,3.44919729232788,-9.50832424163819,61.6768894195557,1571
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.603770017623901,-135,-151.690688722722,-16.6906887227217,70,69,msl000514,v3,0.238263368606567,1.8462724685669,-56.1764513015745,59.0078861236573,1571
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.232771873474121,0,32.165440936549,32.165440936549,70,70,msl000514,v3,1.13997173309326,5.04397368431091,125.364293670654,64.6795181274415,1607
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.469071865081787,-45,-15.0661282488797,29.9338717511203,70,71,msl000514,v3,0.400660037994385,3.02463293075562,79.6970428466791,61.0096385955811,1646
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.219506025314331,45,66.9445546623102,21.9445546623102,70,72,msl000514,v3,0.554343700408936,3.15432572364807,162.190471076967,62.6777656555176,1684
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.309847116470337,90,139.861713975617,49.861713975617,70,73,msl000514,v3,0.58383584022522,6.48789978027344,-138.964074325559,63.6786418914796,1721
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.0873620510101318,180,143.572222535934,-36.4277774640658,70,74,msl000514,v3,0.25853705406189,5.63454604148865,-118.524972724914,64.0122673034669,1721
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.570302963256836,135,-172.287654792341,52.7123452076595,70,75,msl000514,v3,0.200924634933472,3.48894953727722,-91.2950710296633,64.6795181274415,1721
1,-45,1,1,0,1,PERTURBATION,0,ROTATION,0.307416200637817,-135,-148.575717070091,-13.5757170700911,70,76,msl000514,v3,0.529514074325562,3.25760912895203,-70.5223440170284,58.3406352996827,1721
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.228868961334229,-90,-42.4431105290169,47.5568894709831,70,77,msl000514,v3,1.41175222396851,5.69975733757019,43.7049289703368,54.337130355835,1721
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.156599998474121,-45,-90.1561387131217,-45.1561387131217,70,78,msl000514,v3,0.298555374145508,2.3946123123169,0.461007499694947,63.3450164794922,1758
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.225716829299927,0,-54.5435239848364,-54.5435239848364,70,79,msl000514,v3,0.490923643112183,2.84301161766052,46.4618837356575,64.6795181274415,1794
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.363133192062378,45,-9.77303246216734,-54.7730324621673,70,80,msl000514,v3,0.837709426879883,3.80571126937866,90.461007499695,60.6760131835938,1834
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.71092700958252,-135,-173.801539145461,-38.8015391454613,70,81,msl000514,v3,2.68844819068909,4.55252027511597,-81.6987953186029,62.010514831543,1872
1,60,1,1,0,1,PERTURBATION,1,ROTATION,,180,-60.9563214884121,119.043678511588,70,82,msl000514,v3,0.0735068321228027,2.18552184104919,-136.707557678223,61.6768894195557,1872
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.925445079803467,-45,-51.4480585597314,-6.44805855973136,70,83,msl000514,v3,2.81918168067932,4.7711386680603,45,100,1872
1,60,1,1,0,1,PERTURBATION,0,ROTATION,0.156399011611938,0,-37.4223317325158,-37.4223317325158,70,84,msl000514,v3,0.918776035308838,3.97477316856384,47.9631980896003,59.3415115356446,1913
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.23305606842041,-90,-141.936601497571,-51.9366014975715,70,85,msl000514,v3,1.79100155830383,5.93508839607239,-45.7066814422606,64.6795181274415,1913
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.283524990081787,90,47.8343947067817,-42.1656052932183,70,86,msl000514,v3,3.68409872055054,6.28409171104431,-226.87437038422,62.6777656555176,1913
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.436928987503052,45,41.6287656138984,-3.37123438610161,70,87,msl000514,v3,0.454696655273438,1.1426637172699,135,59.6751369476319,1954
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.201930046081543,135,146.142521494583,11.142521494583,70,88,msl000514,v3,3.31650114059448,4.90846610069275,-135,64.6795181274415,1990
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.449918985366821,0,3.96551456605673,3.96551456605673,70,89,msl000514,v3,0.526763677597046,2.39075064659119,90,49.6663745880127,2041
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.262182950973511,-135,-135.10732677725,-0.10732677725008,70,90,msl000514,v3,1.97005558013916,3.57006454467773,-45,50,2091
1,-15,1,1,0,1,PERTURBATION,0,ROTATION,0.250385999679565,-45,-49.9713090902747,-4.9713090902747,70,91,msl000514,v3,0.328061580657959,1.43206858634949,45,50,2141
1,-15,1,1,0,1,PERTURBATION,1,ROTATION,,90,,,70,92,msl000514,v3,0.431577205657959,2.63959240913391,-180,50,2141
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.911547899246216,45,38.5952877188941,-6.40471228110588,70,93,msl000514,v3,0.656963586807251,2.48095345497131,135,99.0429355621333,2142
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.731548070907593,180,-178.559460035315,1.44053996468494,70,94,msl000514,v3,0.611976623535156,2.87598848342896,-90,50.3336254119873,2142
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.594543933868408,135,137.393012603556,2.39301260355626,70,95,msl000514,v3,0.671607732772827,2.27960872650147,-135,41.9929901123047,2201
1,0,1,1,0,1,PERTURBATION,0,ROTATION,0.259737014770508,-90,-88.6779731925953,1.32202680740473,70,96,msl000514,v3,0.475521087646484,1.70746302604675,0,40.9921138763427,2261
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.863513946533203,135,135.408501940381,0.408501940381427,70,97,msl000514,v3,0.529882669448853,1.84194779396057,-135,34.6532310485839,2261
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.44351601600647,-135,-168.379361787608,-33.3793617876079,70,98,msl000514,v3,1.29657459259033,6.6085376739502,-67.352902603149,59.6751369476319,2302
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.293624877929688,180,151.991685542711,-28.0083144572888,70,99,msl000514,v3,0.440877914428711,3.82491207122803,-111.852464485168,44.9956188201904,2358
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.405551910400391,45,51.4939618898824,6.49396188988236,70,100,msl000514,v3,1.86632299423218,4.25830793380737,161.022782135012,56.3388828277588,2358
1,30,1,1,0,1,PERTURBATION,0,ROTATION,0.389549016952515,90,84.5861506295925,-5.41384937040751,70,101,msl000514,v3,0.529474973678589,1.6814239025116,-180,59.6751369476319,2399
